CODE_IRIS_2009,CODE_IRIS_2010,CODE_IRIS_2011,CODE_IRIS_2012,CODE_IRIS_2013,CODE_IRIS_2014,CODE_IRIS_2015,CODE_IRIS_2016,CODE_IRIS_2017,CODE_IRIS_2018,CODE_IRIS_2019
772880601,772880601,772880601,772880601,772880601,772880601,772880601,772880601,772880601,772880601,772880601
772880602,772880602,772880602,772880602,772880602,772880602,772880602,772880602,772880602,772880602,772880602
772880603,772880603,772880603,772880603,772880603,772880603,772880603,772880603,772880603,772880603,772880603
772890000,772890000,772890000,772890000,772890000,772890000,772890000,772890000,772890000,772890000,772890000
772900000,772900000,772900000,772900000,772900000,772900000,772900000,772900000,772900000,772900000,772900000
772910000,772910000,772910000,772910000,772910000,772910000,772910000,772910000,772910000,772910000,772910000
772920000,772920000,772920000,772920000,772920000,772920000,772920000,772920000,772920000,772920000,772920000
772930000,772930000,772930000,772930000,772930000,772930000,772930000,772930000,772930000,772930000,772930000
772940101,772940101,772940101,772940101,772940101,772940101,772940101,772940101,772940101,772940101,772940101
772940102,772940102,772940102,772940102,772940102,772940102,772940102,772940102,772940102,772940102,772940102
772940103,772940103,772940103,772940103,772940103,772940103,772940103,772940103,772940103,772940103,772940103
772940201,772940201,772940201,772940201,772940201,772940201,772940201,772940201,772940201,772940201,772940201
772940202,772940202,772940202,772940202,772940202,772940202,772940202,772940202,772940202,772940202,772940202
772940203,772940203,772940203,772940203,772940203,772940203,772940203,772940203,772940203,772940203,772940203
772940301,772940301,772940301,772940301,772940301,772940301,772940301,772940301,772940301,772940301,772940301
772950000,772950000,772950000,772950000,772950000,772950000,772950000,772950000,772950000,772950000,772950000
772960101,772960101,772960101,772960101,772960101,772960101,772960101,772960101,772960101,772960101,772960101
772960102,772960102,772960102,772960102,772960102,772960102,772960102,772960102,772960102,772960102,772960102
772960103,772960103,772960103,772960103,772960103,772960103,772960103,772960103,772960103,772960103,772960103
772960104,772960104,772960104,772960104,772960104,772960104,772960104,772960104,772960104,772960104,772960104
772960105,772960105,772960105,772960105,772960105,772960105,772960105,772960105,772960105,772960105,772960105
772960106,772960106,772960106,772960106,772960106,772960106,772960106,772960106,772960106,772960106,772960106
772960107,772960107,772960107,772960107,772960107,772960107,772960107,772960107,772960107,772960107,772960107
772970000,772970000,772970000,772970000,772970000,772970000,772970000,772970000,772970000,772970000,772970000
772980000,772980000,772980000,772980000,772980000,772980000,772980000,772980000,772980000,772980000,772980000
773000000,773000000,773000000,773000000,773000000,773000000,773000000,773000000,773000000,773000000,773000000
773010000,773010000,773010000,773010000,773010000,773010000,773010000,773010000,773010000,773010000,773010000
773020000,773020000,773020000,773020000,773020000,773020000,773020000,773020000,773020000,773020000,773020000
773030000,773030000,773030000,773030000,773030000,773030000,773030000,773030000,773030000,773030000,773030000
773040000,773040000,773040000,773040000,773040000,773040000,773040000,773040000,773040000,773040000,773040000
773050101,773050101,773050101,773050101,773050101,773050101,773050101,773050101,773050101,773050101,773050101
773050102,773050102,773050102,773050102,773050102,773050102,773050102,773050102,773050102,773050102,773050102
773050103,773050103,773050103,773050103,773050103,773050103,773050103,773050103,773050103,773050103,773050103
773050104,773050104,773050104,773050104,773050104,773050104,773050104,773050104,773050104,773050104,773050104
773050105,773050105,773050105,773050105,773050105,773050105,773050105,773050105,773050105,773050105,773050105
773050201,773050201,773050201,773050201,773050201,773050201,773050201,773050201,773050201,773050201,773050201
773050202,773050202,773050202,773050202,773050202,773050202,773050202,773050202,773050202,773050202,773050202
773050203,773050203,773050203,773050203,773050203,773050203,773050203,773050203,773050203,773050203,773050203
773060000,773060000,773060000,773060000,773060000,773060000,773060000,773060000,773060000,773060000,773060000
773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070101
773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070102
773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070103
773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070104
773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070000,773070105
773080000,773080000,773080000,773080000,773080000,773080000,773080000,773080000,773080000,773080000,773080000
773090000,773090000,773090000,773090000,773090000,773090000,773090000,773090000,773090000,773090000,773090000
773100000,773100000,773100000,773100000,773100000,773100000,773100000,773100000,773100000,773100000,773100000
773110000,773110000,773110000,773110000,773110000,773110000,773110000,773110000,773110000,773110000,773110000
773120000,773120000,773120000,773120000,773120000,773120000,773120000,773120000,773120000,773120000,773120000
773130000,773130000,773130000,773130000,773130000,773130000,773130000,773130000,773130000,773130000,773130000
773140000,773140000,773140000,773140000,773140000,773140000,773140000,773140000,773140000,773140000,773140000
773150000,773150000,773150000,773150000,773150000,773150000,773150000,773150000,773150000,773150000,773150000
771660000,771660000,771660000,771660000,771660000,771660000,773160000,773160000,773160000,773160000,773160000
772990000,772990000,772990000,772990000,772990000,772990000,772990000,773160000,773160101,773160101,773160101
771700000,771700000,771700000,771700000,771700000,771700000,771700000,773160000,773160101,773160101,773160101
771700000,771700000,771700000,771700000,771700000,771700000,771700000,771700000,773160102,773160102,773160102
772990000,772990000,772990000,772990000,772990000,772990000,772990000,772990000,773160102,773160102,773160102
771660000,771660000,771660000,771660000,771660000,771660000,771660000,771660000,773160102,773160102,773160102
774910000,774910000,774910000,774910000,774910000,774910000,774910000,774910000,773160103,773160103,773160103
773170000,773170000,773170000,773170000,773170000,773170000,773170000,773170000,773170000,773170000,773170000
773180000,773180000,773180000,773180000,773180000,773180000,773180000,773180000,773180000,773180000,773180000
773190000,773190000,773190000,773190000,773190000,773190000,773190000,773190000,773190000,773190000,773190000
773200000,773200000,773200000,773200000,773200000,773200000,773200000,773200000,773200000,773200000,773200000
773210000,773210000,773210000,773210000,773210000,773210000,773210000,773210000,773210000,773210000,773210000
773220000,773220000,773220000,773220000,773220000,773220000,773220000,773220000,773220000,773220000,773220000
773230000,773230000,773230000,773230000,773230000,773230000,773230000,773230000,773230000,773230000,773230000
773250000,773250000,773250000,773250000,773250000,773250000,773250000,773250000,773250000,773250000,773250000
773260101,773260101,773260101,773260101,773260101,773260101,773260101,773260101,773260101,773260101,773260101
773260102,773260102,773260102,773260102,773260102,773260102,773260102,773260102,773260102,773260102,773260102
773260103,773260103,773260103,773260103,773260103,773260103,773260103,773260103,773260103,773260103,773260103
773270101,773270101,773270101,773270101,773270101,773270101,773270101,773270101,773270101,773270101,773270101
773270102,773270102,773270102,773270102,773270102,773270102,773270102,773270102,773270102,773270102,773270102
773270103,773270103,773270103,773270103,773270103,773270103,773270103,773270103,773270103,773270103,773270103
773280000,773280000,773280000,773280000,773280000,773280000,773280000,773280000,773280000,773280000,773280000
773290000,773290000,773290000,773290000,773290000,773290000,773290000,773290000,773290000,773290000,773290000
773300101,773300101,773300101,773300101,773300101,773300101,773300101,773300101,773300101,773300101,773300101
773300102,773300102,773300102,773300102,773300102,773300102,773300102,773300102,773300102,773300102,773300102
773310000,773310000,773310000,773310000,773310000,773310000,773310000,773310000,773310000,773310000,773310000
773320000,773320000,773320000,773320000,773320000,773320000,773320000,773320000,773320000,773320000,773320000
773330101,773330101,773330101,773330101,773330101,773330101,773330101,773330101,773330101,773330101,773330101
773330102,773330102,773330102,773330102,773330102,773330102,773330102,773330102,773330102,773330102,773330102
773330103,773330103,773330103,773330103,773330103,773330103,773330103,773330103,773330103,773330103,773330103
773330104,773330104,773330104,773330104,773330104,773330104,773330104,773330104,773330104,773330104,773330104
773330201,773330201,773330201,773330201,773330201,773330201,773330201,773330201,773330201,773330201,773330201
773350000,773350000,773350000,773350000,773350000,773350000,773350000,773350000,773350000,773350000,773350000
773360000,773360000,773360000,773360000,773360000,773360000,773360000,773360000,773360000,773360000,773360000
773370101,773370101,773370101,773370101,773370101,773370101,773370101,773370101,773370101,773370101,773370101
773370201,773370201,773370201,773370201,773370201,773370201,773370201,773370201,773370201,773370201,773370201
773370202,773370202,773370202,773370202,773370202,773370202,773370202,773370202,773370202,773370202,773370202
773370203,773370203,773370203,773370203,773370203,773370203,773370203,773370203,773370203,773370203,773370203
773370204,773370204,773370204,773370204,773370204,773370204,773370204,773370204,773370204,773370204,773370204
773370205,773370205,773370205,773370205,773370205,773370205,773370205,773370205,773370205,773370205,773370205
773370206,773370206,773370206,773370206,773370206,773370206,773370206,773370206,773370206,773370206,773370206
773380000,773380000,773380000,773380000,773380000,773380000,773380000,773380000,773380000,773380000,773380000
773390000,773390000,773390000,773390000,773390000,773390000,773390000,773390000,773390000,773390000,773390000
773400000,773400000,773400000,773400000,773400000,773400000,773400000,773400000,773400000,773400000,773400000
773410000,773410000,773410000,773410000,773410000,773410000,773410000,773410000,773410000,773410000,773410000
773420000,773420000,773420000,773420000,773420000,773420000,773420000,773420000,773420000,773420000,773420000
773430000,773430000,773430000,773430000,773430000,773430000,773430000,773430000,773430000,773430000,773430000
773440000,773440000,773440000,773440000,773440000,773440000,773440000,773440000,773440000,773440000,773440000
773450000,773450000,773450000,773450000,773450000,773450000,773450000,773450000,773450000,773450000,773450000
773470000,773470000,773470000,773470000,773470000,773470000,773470000,773470000,773470000,773470000,773470000
773480000,773480000,773480000,773480000,773480000,773480000,773480000,773480000,773480000,773480000,773480000
773490101,773490101,773490101,773490101,773490101,773490101,773490101,773490101,773490101,773490101,773490101
773490102,773490102,773490102,773490102,773490102,773490102,773490102,773490102,773490102,773490102,773490102
773500101,773500101,773500101,773500101,773500101,773500101,773500101,773500101,773500101,773500101,773500101
773500201,773500201,773500201,773500201,773500201,773500201,773500201,773500201,773500201,773500201,773500201
773500301,773500301,773500301,773500301,773500301,773500301,773500301,773500301,773500301,773500301,773500301
773500302,773500302,773500302,773500302,773500302,773500302,773500302,773500302,773500302,773500302,773500302
773500303,773500303,773500303,773500303,773500303,773500303,773500303,773500303,773500303,773500303,773500303
773500401,773500401,773500401,773500401,773500401,773500401,773500401,773500401,773500401,773500401,773500401
773500402,773500402,773500402,773500402,773500402,773500402,773500402,773500402,773500402,773500402,773500402
773500501,773500501,773500501,773500501,773500501,773500501,773500501,773500501,773500501,773500501,773500501
773500601,773500601,773500601,773500601,773500601,773500601,773500601,773500601,773500601,773500601,773500601
773520000,773520000,773520000,773520000,773520000,773520000,773520000,773520000,773520000,773520000,773520000
773530000,773530000,773530000,773530000,773530000,773530000,773530000,773530000,773530000,773530000,773530000
773540000,773540000,773540000,773540000,773540000,773540000,773540000,773540000,773540000,773540000,773540000
773550000,773550000,773550000,773550000,773550000,773550000,773550000,773550000,773550000,773550000,773550000
773560000,773560000,773560000,773560000,773560000,773560000,773560000,773560000,773560000,773560000,773560000
773570000,773570000,773570000,773570000,773570000,773570000,773570000,773570000,773570000,773570000,773570000
773580000,773580000,773580000,773580000,773580000,773580000,773580000,773580000,773580000,773580000,773580000
773590000,773590000,773590000,773590000,773590000,773590000,773590000,773590000,773590000,773590000,773590000
773600000,773600000,773600000,773600000,773600000,773600000,773600000,773600000,773600000,773600000,773600000
773610000,773610000,773610000,773610000,773610000,773610000,773610000,773610000,773610000,773610000,773610000
773630000,773630000,773630000,773630000,773630000,773630000,773630000,773630000,773630000,773630000,773630000
773640000,773640000,773640000,773640000,773640000,773640000,773640000,773640000,773640000,773640000,773640000
773650000,773650000,773650000,773650000,773650000,773650000,773650000,773650000,773650000,773650000,773650000
773660000,773660000,773660000,773660000,773660000,773660000,773660000,773660000,773660000,773660000,773660000
773670000,773670000,773670000,773670000,773670000,773670000,773670000,773670000,773670000,773670000,773670000
773680000,773680000,773680000,773680000,773680000,773680000,773680000,773680000,773680000,773680000,773680000
773690000,773690000,773690000,773690000,773690000,773690000,773690000,773690000,773690000,773690000,773690000
773700000,773700000,773700000,773700000,773700000,773700000,773700000,773700000,773700000,773700000,773700000
773710000,773710000,773710000,773710000,773710000,773710000,773710000,773710000,773710000,773710000,773710000
773720000,773720000,773720000,773720000,773720000,773720000,773720000,773720000,773720000,773720000,773720000
773730101,773730101,773730101,773730101,773730101,773730101,773730101,773730101,773730101,773730101,773730101
773730102,773730102,773730102,773730102,773730102,773730102,773730102,773730102,773730102,773730102,773730102
773730103,773730103,773730103,773730103,773730103,773730103,773730103,773730103,773730103,773730103,773730103
773730201,773730201,773730201,773730201,773730201,773730201,773730201,773730201,773730201,773730201,773730201
773730301,773730301,773730301,773730301,773730301,773730301,773730301,773730301,773730301,773730301,773730301
773730401,773730401,773730401,773730401,773730401,773730401,773730401,773730401,773730401,773730401,773730401
773730402,773730402,773730402,773730402,773730402,773730402,773730402,773730402,773730402,773730402,773730402
773730501,773730501,773730501,773730501,773730501,773730501,773730501,773730501,773730501,773730501,773730501
773730502,773730502,773730502,773730502,773730502,773730502,773730502,773730502,773730502,773730502,773730502
773730503,773730503,773730503,773730503,773730503,773730503,773730503,773730503,773730503,773730503,773730503
773730504,773730504,773730504,773730504,773730504,773730504,773730504,773730504,773730504,773730504,773730504
773740000,773740000,773740000,773740000,773740000,773740000,773740000,773740000,773740000,773740000,773740000
773760000,773760000,773760000,773760000,773760000,773760000,773760000,773760000,773760000,773760000,773760000
773770000,773770000,773770000,773770000,773770000,773770000,773770000,773770000,773770000,773770000,773770000
773780000,773780000,773780000,773780000,773780000,773780000,773780000,773780000,773780000,773780000,773780000
773790101,773790101,773790101,773790101,773790101,773790101,773790101,773790101,773790101,773790101,773790101
773790102,773790102,773790102,773790102,773790102,773790102,773790102,773790102,773790102,773790102,773790102
773790103,773790103,773790103,773790103,773790103,773790103,773790103,773790103,773790103,773790103,773790103
773790201,773790201,773790201,773790201,773790201,773790201,773790201,773790201,773790201,773790201,773790201
773790202,773790202,773790202,773790202,773790202,773790202,773790202,773790202,773790202,773790202,773790202
773800000,773800000,773800000,773800000,773800000,773800000,773800000,773800000,773800000,773800000,773800000
773810000,773810000,773810000,773810000,773810000,773810000,773810000,773810000,773810000,773810000,773810000
773820000,773820000,773820000,773820000,773820000,773820000,773820000,773820000,773820000,773820000,773820000
773830000,773830000,773830000,773830000,773830000,773830000,773830000,773830000,773830000,773830000,773830000
773840000,773840000,773840000,773840000,773840000,773840000,773840000,773840000,773840000,773840000,773840000
773850000,773850000,773850000,773850000,773850000,773850000,773850000,773850000,773850000,773850000,773850000
773860000,773860000,773860000,773860000,773860000,773860000,773860000,773860000,773860000,773860000,773860000
773870000,773870000,773870000,773870000,773870000,773870000,773870000,773870000,773870000,773870000,773870000
773880000,773880000,773880000,773880000,773880000,773880000,773880000,773880000,773880000,773880000,773880000
773890000,773890000,773890000,773890000,773890000,773890000,773890000,773890000,773890000,773890000,773890000
773900101,773900101,773900101,773900101,773900101,773900101,773900101,773900101,773900101,773900101,773900101
773900102,773900102,773900102,773900102,773900102,773900102,773900102,773900102,773900102,773900102,773900102
773900201,773900201,773900201,773900201,773900201,773900201,773900201,773900201,773900201,773900201,773900201
773900202,773900202,773900202,773900202,773900202,773900202,773900202,773900202,773900202,773900202,773900202
773900203,773900203,773900203,773900203,773900203,773900203,773900203,773900203,773900203,773900203,773900203
773900301,773900301,773900301,773900301,773900301,773900301,773900301,773900301,773900301,773900301,773900301
773900302,773900302,773900302,773900302,773900302,773900302,773900302,773900302,773900302,773900302,773900302
773900401,773900401,773900401,773900401,773900401,773900401,773900401,773900401,773900401,773900401,773900401
773900501,773900501,773900501,773900501,773900501,773900501,773900501,773900501,773900501,773900501,773900501
773910000,773910000,773910000,773910000,773910000,773910000,773910000,773910000,773910000,773910000,773910000
773920000,773920000,773920000,773920000,773920000,773920000,773920000,773920000,773920000,773920000,773920000
773930000,773930000,773930000,773930000,773930000,773930000,773930000,773930000,773930000,773930000,773930000
773940000,773940000,773940000,773940000,773940000,773940000,773940000,773940000,773940000,773940000,773940000
773950000,773950000,773950000,773950000,773950000,773950000,773950000,773950000,773950000,773950000,773950000
773960000,773960000,773960000,773960000,773960000,773960000,773960000,773960000,773960000,773960000,773960000
773970000,773970000,773970000,773970000,773970000,773970000,773970000,773970000,773970000,773970000,773970000
773980000,773980000,773980000,773980000,773980000,773980000,773980000,773980000,773980000,773980000,773980000
774000000,774000000,774000000,774000000,774000000,774000000,774000000,774000000,774000000,774000000,774000000
774010000,774010000,774010000,774010000,774010000,774010000,774010000,774010000,774010000,774010000,774010000
774020000,774020000,774020000,774020000,774020000,774020000,774020000,774020000,774020000,774020000,774020000
774030000,774030000,774030000,774030000,774030000,774030000,774030000,774030000,774030000,774030000,774030000
774040000,774040000,774040000,774040000,774040000,774040000,774040000,774040000,774040000,774040000,774040000
774050000,774050000,774050000,774050000,774050000,774050000,774050000,774050000,774050000,774050000,774050000
774060000,774060000,774060000,774060000,774060000,774060000,774060000,774060000,774060000,774060000,774060000
774070101,774070101,774070101,774070101,774070101,774070101,774070101,774070101,774070101,774070101,774070101
774070102,774070102,774070102,774070102,774070102,774070102,774070102,774070102,774070102,774070102,774070102
774070103,774070103,774070103,774070103,774070103,774070103,774070103,774070103,774070103,774070103,774070103
774070104,774070104,774070104,774070104,774070104,774070104,774070104,774070104,774070104,774070104,774070104
774070105,774070105,774070105,774070105,774070105,774070105,774070105,774070105,774070105,774070105,774070105
774070106,774070106,774070106,774070106,774070106,774070106,774070106,774070106,774070106,774070106,774070106
774080000,774080000,774080000,774080000,774080000,774080000,774080000,774080000,774080000,774080000,774080000
774090000,774090000,774090000,774090000,774090000,774090000,774090000,774090000,774090000,774090000,774090000
774100000,774100000,774100000,774100000,774100000,774100000,774100000,774100000,774100000,774100000,774100000
774110000,774110000,774110000,774110000,774110000,774110000,774110000,774110000,774110000,774110000,774110000
774120000,774120000,774120000,774120000,774120000,774120000,774120000,774120000,774120000,774120000,774120000
774130000,774130000,774130000,774130000,774130000,774130000,774130000,774130000,774130000,774130000,774130000
774140000,774140000,774140000,774140000,774140000,774140000,774140000,774140000,774140000,774140000,774140000
774150000,774150000,774150000,774150000,774150000,774150000,774150000,774150000,774150000,774150000,774150000
774160000,774160000,774160000,774160000,774160000,774160000,774160000,774160000,774160000,774160000,774160000
774170000,774170000,774170000,774170000,774170000,774170000,774170000,774170000,774170000,774170000,774170000
774180000,774180000,774180000,774180000,774180000,774180000,774180000,774180000,774180000,774180000,774180000
774190000,774190000,774190000,774190000,774190000,774190000,774190000,774190000,774190000,774190000,774190000
774200000,774200000,774200000,774200000,774200000,774200000,774200000,774200000,774200000,774200000,774200000
774210000,774210000,774210000,774210000,774210000,774210000,774210000,774210000,774210000,774210000,774210000
774230000,774230000,774230000,774230000,774230000,774230000,774230000,774230000,774230000,774230000,774230000
774240000,774240000,774240000,774240000,774240000,774240000,774240000,774240000,774240000,774240000,774240000
774250000,774250000,774250000,774250000,774250000,774250000,774250000,774250000,774250000,774250000,774250000
774260000,774260000,774260000,774260000,774260000,774260000,774260000,774260000,774260000,774260000,774260000
774270000,774270000,774270000,774270000,774270000,774270000,774270000,774270000,774270000,774270000,774270000
774280000,774280000,774280000,774280000,774280000,774280000,774280000,774280000,774280000,774280000,774280000
774290000,774290000,774290000,774290000,774290000,774290000,774290000,774290000,774290000,774290000,774290000
774300000,774300000,774300000,774300000,774300000,774300000,774300000,774300000,774300000,774300000,774300000
774310101,774310101,774310101,774310101,774310101,774310101,774310101,774310101,774310101,774310101,774310101
774310102,774310102,774310102,774310102,774310102,774310102,774310102,774310102,774310102,774310102,774310102
774320000,774320000,774320000,774320000,774320000,774320000,774320000,774320000,774320000,774320000,774320000
770280000,770280000,770280000,770280000,770280000,770280000,770280000,770280000,770280000,770280000,774330000
774340000,774340000,774340000,774340000,774340000,774340000,774340000,774340000,774340000,774340000,774340000
774350000,774350000,774350000,774350000,774350000,774350000,774350000,774350000,774350000,774350000,774350000
774360000,774360000,774360000,774360000,774360000,774360000,774360000,774360000,774360000,774360000,774360000
774370000,774370000,774370000,774370000,774370000,774370000,774370000,774370000,774370000,774370000,774370000
774380101,774380101,774380101,774380101,774380101,774380101,774380101,774380101,774380101,774380101,774380101
774380102,774380102,774380102,774380102,774380102,774380102,774380102,774380102,774380102,774380102,774380102
774390000,774390000,774390000,774390000,774390000,774390000,774390000,774390000,774390000,774390000,774390000
774400000,774400000,774400000,774400000,774400000,774400000,774400000,774400000,774400000,774400000,774400000
774410000,774410000,774410000,774410000,774410000,774410000,774410000,774410000,774410000,774410000,774410000
774420000,774420000,774420000,774420000,774420000,774420000,774420000,774420000,774420000,774420000,774420000
774430000,774430000,774430000,774430000,774430000,774430000,774430000,774430000,774430000,774430000,774430000
774440000,774440000,774440000,774440000,774440000,774440000,774440000,774440000,774440000,774440000,774440000
774450101,774450101,774450101,774450101,774450101,774450101,774450101,774450101,774450101,774450101,774450101
774450102,774450102,774450102,774450102,774450102,774450102,774450102,774450102,774450102,774450102,774450102
774450201,774450201,774450201,774450201,774450201,774450201,774450201,774450201,774450201,774450201,774450201
774450202,774450202,774450202,774450202,774450202,774450202,774450202,774450202,774450202,774450202,774450202
774450203,774450203,774450203,774450203,774450203,774450203,774450203,774450203,774450203,774450203,774450203
774450301,774450301,774450301,774450301,774450301,774450301,774450301,774450301,774450301,774450301,774450301
774450302,774450302,774450302,774450302,774450302,774450302,774450302,774450302,774450302,774450302,774450302
774450401,774450401,774450401,774450401,774450401,774450401,774450401,774450401,774450401,774450401,774450401
774450402,774450402,774450402,774450402,774450402,774450402,774450402,774450402,774450402,774450402,774450402
774460000,774460000,774460000,774460000,774460000,774460000,774460000,774460000,774460000,774460000,774460000
774470000,774470000,774470000,774470000,774470000,774470000,774470000,774470000,774470000,774470000,774470000
774480000,774480000,774480000,774480000,774480000,774480000,774480000,774480000,774480000,774480000,774480000
774490000,774490000,774490000,774490000,774490000,774490000,774490000,774490000,774490000,774490000,774490000
774500000,774500000,774500000,774500000,774500000,774500000,774500000,774500000,774500000,774500000,774500000
774510000,774510000,774510000,774510000,774510000,774510000,774510000,774510000,774510000,774510000,774510000
774520000,774520000,774520000,774520000,774520000,774520000,774520000,774520000,774520000,774520000,774520000
774530000,774530000,774530000,774530000,774530000,774530000,774530000,774530000,774530000,774530000,774530000
774540000,774540000,774540000,774540000,774540000,774540000,774540000,774540000,774540000,774540000,774540000
774550000,774550000,774550000,774550000,774550000,774550000,774550000,774550000,774550000,774550000,774550000
774560000,774560000,774560000,774560000,774560000,774560000,774560000,774560000,774560000,774560000,774560000
774570000,774570000,774570000,774570000,774570000,774570000,774570000,774570000,774570000,774570000,774570000
774580101,774580101,774580101,774580101,774580101,774580101,774580101,774580101,774580101,774580101,774580101
774580102,774580102,774580102,774580102,774580102,774580102,774580102,774580102,774580102,774580102,774580102
774590000,774590000,774590000,774590000,774590000,774590000,774590000,774590000,774590000,774590000,774590000
774600000,774600000,774600000,774600000,774600000,774600000,774600000,774600000,774600000,774600000,774600000
774610000,774610000,774610000,774610000,774610000,774610000,774610000,774610000,774610000,774610000,774610000
774620000,774620000,774620000,774620000,774620000,774620000,774620000,774620000,774620000,774620000,774620000
774630000,774630000,774630000,774630000,774630000,774630000,774630000,774630000,774630000,774630000,774630000
774640101,774640101,774640101,774640101,774640101,774640101,774640101,774640101,774640101,774640101,774640101
774640102,774640102,774640102,774640102,774640102,774640102,774640102,774640102,774640102,774640102,774640102
774640103,774640103,774640103,774640103,774640103,774640103,774640103,774640103,774640103,774640103,774640103
774650000,774650000,774650000,774650000,774650000,774650000,774650000,774650000,774650000,774650000,774650000
774660000,774660000,774660000,774660000,774660000,774660000,774660000,774660000,774660000,774660000,774660000
774670000,774670000,774670000,774670000,774670000,774670000,774670000,774670000,774670000,774670000,774670000
774680101,774680101,774680101,774680101,774680101,774680101,774680101,774680101,774680101,774680101,774680101
774680102,774680102,774680102,774680102,774680102,774680102,774680102,774680102,774680102,774680102,774680102
774680103,774680103,774680103,774680103,774680103,774680103,774680103,774680103,774680103,774680103,774680103
774680104,774680104,774680104,774680104,774680104,774680104,774680104,774680104,774680104,774680104,774680104
774680201,774680201,774680201,774680201,774680201,774680201,774680201,774680201,774680201,774680201,774680201
774680202,774680202,774680202,774680202,774680202,774680202,774680202,774680202,774680202,774680202,774680202
774680203,774680203,774680203,774680203,774680203,774680203,774680203,774680203,774680203,774680203,774680203
774680204,774680204,774680204,774680204,774680204,774680204,774680204,774680204,774680204,774680204,774680204
774680205,774680205,774680205,774680205,774680205,774680205,774680205,774680205,774680205,774680205,774680205
774680206,774680206,774680206,774680206,774680206,774680206,774680206,774680206,774680206,774680206,774680206
774680207,774680207,774680207,774680207,774680207,774680207,774680207,774680207,774680207,774680207,774680207
774690000,774690000,774690000,774690000,774690000,774690000,774690000,774690000,774690000,774690000,774690000
774700101,774700101,774700101,774700101,774700101,774700101,774700101,774700101,774700101,774700101,774700101
774700102,774700102,774700102,774700102,774700102,774700102,774700102,774700102,774700102,774700102,774700102
774700103,774700103,774700103,774700103,774700103,774700103,774700103,774700103,774700103,774700103,774700103
774710000,774710000,774710000,774710000,774710000,774710000,774710000,774710000,774710000,774710000,774710000
774720000,774720000,774720000,774720000,774720000,774720000,774720000,774720000,774720000,774720000,774720000
774730000,774730000,774730000,774730000,774730000,774730000,774730000,774730000,774730000,774730000,774730000
774740000,774740000,774740000,774740000,774740000,774740000,774740000,774740000,774740000,774740000,774740000
774750000,774750000,774750000,774750000,774750000,774750000,774750000,774750000,774750000,774750000,774750000
774760000,774760000,774760000,774760000,774760000,774760000,774760000,774760000,774760000,774760000,774760000
774770000,774770000,774770000,774770000,774770000,774770000,774770000,774770000,774770000,774770000,774770000
774780000,774780000,774780000,774780000,774780000,774780000,774780000,774780000,774780000,774780000,774780000
774790101,774790101,774790101,774790101,774790101,774790101,774790101,774790101,774790101,774790101,774790101
774790102,774790102,774790102,774790102,774790102,774790102,774790102,774790102,774790102,774790102,774790102
774790103,774790103,774790103,774790103,774790103,774790103,774790103,774790103,774790103,774790103,774790103
774790104,774790104,774790104,774790104,774790104,774790104,774790104,774790104,774790104,774790104,774790104
774790105,774790105,774790105,774790105,774790105,774790105,774790105,774790105,774790105,774790105,774790105
774800000,774800000,774800000,774800000,774800000,774800000,774800000,774800000,774800000,774800000,774800000
774810000,774810000,774810000,774810000,774810000,774810000,774810000,774810000,774810000,774810000,774810000
774820000,774820000,774820000,774820000,774820000,774820000,774820000,774820000,774820000,774820000,774820000
774830000,774830000,774830000,774830000,774830000,774830000,774830000,774830000,774830000,774830000,774830000
774840000,774840000,774840000,774840000,774840000,774840000,774840000,774840000,774840000,774840000,774840000
774850000,774850000,774850000,774850000,774850000,774850000,774850000,774850000,774850000,774850000,774850000
774860000,774860000,774860000,774860000,774860000,774860000,774860000,774860000,774860000,774860000,774860000
774870101,774870101,774870101,774870101,774870101,774870101,774870101,774870101,774870101,774870101,774870101
774870102,774870102,774870102,774870102,774870102,774870102,774870102,774870102,774870102,774870102,774870102
774870103,774870103,774870103,774870103,774870103,774870103,774870103,774870103,774870103,774870103,774870103
774870104,774870104,774870104,774870104,774870104,774870104,774870104,774870104,774870104,774870104,774870104
774890000,774890000,774890000,774890000,774890000,774890000,774890000,774890000,774890000,774890000,774890000
774900000,774900000,774900000,774900000,774900000,774900000,774900000,774900000,774900000,774900000,774900000
774920000,774920000,774920000,774920000,774920000,774920000,774920000,774920000,774920000,774920000,774920000
774930000,774930000,774930000,774930000,774930000,774930000,774930000,774930000,774930000,774930000,774930000
774940000,774940000,774940000,774940000,774940000,774940000,774940000,774940000,774940000,774940000,774940000
774950101,774950101,774950101,774950101,774950101,774950101,774950101,774950101,774950101,774950101,774950101
774950102,774950102,774950102,774950102,774950102,774950102,774950102,774950102,774950102,774950102,774950102
774950103,774950103,774950103,774950103,774950103,774950103,774950103,774950103,774950103,774950103,774950103
774960000,774960000,774960000,774960000,774960000,774960000,774960000,774960000,774960000,774960000,774960000
774980000,774980000,774980000,774980000,774980000,774980000,774980000,774980000,774980000,774980000,774980000
